Tamanho da Mensagem;Tempo de Resposta
0;0,9292212557930112
5000;1,8642394911878917
10000;2,8120902467949276
15000;3,7570105407511387
20000;4,716011878341675
25000;5,669331609128143
30000;6,716446286223432
35000;7,586449297480946
40000;8,515739575094258
45000;9,636389566397204
50000;10,465632583048645
