Tamanho da Mensagem;Tempo de Resposta
0;2,288028243765007
5000;5,002303628832338
10000;8,385131197938762
15000;11,223139764141195
20000;14,2009139565174
25000;16,449280290550288
30000;19,9847715868494
35000;21,109829047759984
40000;26,562408443247666
45000;29,851736052645457
50000;32,50182924851254
