Tamanho da Mensagem;Tempo de Resposta
0;-1,2941043779070078
5000;-2,8658201025333074
10000;-4,146232104536484
15000;-5,587125231153328
20000;-7,290165720910993
25000;-8,70057469389559
30000;-10,212140846991707
35000;-11,89989463177918
40000;-13,295581555752278
45000;-15,47913561671908
50000;-16,98815186989865
