Tamanho da Mensagem;Tempo de Resposta
0;-0,9778705693274898
5000;-1,8835445563252278
10000;-2,870691827880725
15000;-3,755415071115433
20000;-4,6822652415463
25000;-5,593409721908529
30000;-6,485313982014261
35000;-7,602286323684888
40000;-8,298170733880834
45000;-9,446727188236265
50000;-10,180121405166359
