Tamanho da Mensagem;Tempo de Resposta
0;-2,212858740024891
5000;-2,588778928514346
10000;-3,607097408118637
15000;-4,610381342788752
20000;-5,581277454129622
25000;-7,010167459858384
30000;-7,565419649794769
35000;-8,541059707966555
40000;-10,028271458370483
45000;-10,495397506934415
50000;-12,175905472442139
