Tamanho da Mensagem;Tempo de Resposta
0;-0,8823606129123434
5000;-1,8483373490537942
10000;-2,817809345665514
15000;-3,803841293301665
20000;-4,734669591995627
25000;-5,692180112786416
30000;-6,641826801006718
35000;-7,722177478063508
40000;-8,579845056565814
45000;-9,542400348000758
50000;-10,384171986842206
