Tamanho da Mensagem;Tempo de Resposta
0;1,0150505275771844
5000;1,9219276082783792
10000;2,8828603714792194
15000;3,794192572412269
20000;4,842825461593742
25000;5,646651668027916
30000;6,585861958323926
35000;7,687057091517468
40000;8,407213922412447
45000;9,346356753861992
50000;10,46526201152805
