Tamanho da Mensagem;Tempo de Resposta
0;-1,3381484477272854
5000;-2,1647538255668812
10000;-3,138990530923802
15000;-4,139051344042591
20000;-5,043342414262792
25000;-5,991416918377528
30000;-7,236870435220628
35000;-7,888131501507819
40000;-8,833894955753385
45000;-10,755164789119123
50000;-10,70184117761689
