Tamanho da Mensagem;Tempo de Resposta
0;0,9296657766714751
5000;1,8251316773022197
10000;2,768694048934499
15000;3,7131035801849315
20000;4,608476123245664
25000;5,522618883959831
30000;6,485377138049361
35000;7,407213935540192
40000;8,521399463975344
45000;9,22598916814653
50000;10,33081867343158
