Tamanho da Mensagem;Tempo de Resposta
0;-5,551560135307077
5000;-7,582938602644062
10000;-19,86387656850911
15000;-15,494688253501655
20000;-23,85810907768284
25000;-28,098659771868093
30000;-36,9622969181146
35000;-31,615971700956376
40000;-57,83618242433205
45000;-53,57026818768402
50000;-52,30510586191669
