Tamanho da Mensagem;Tempo de Resposta
0;0,9213674736693891
5000;1,9053948849685853
10000;2,783559804277868
15000;3,741286224729493
20000;4,6254149432975336
25000;5,545653730547957
30000;6,4369168045769705
35000;7,517848940333393
40000;8,35386977448425
45000;9,429905380405838
50000;10,189251251176
