Tamanho da Mensagem;Tempo de Resposta
0;-4,221337718632239
5000;-9,992853281292442
10000;-18,96243004888982
15000;-18,68086700391853
20000;-32,40730744600982
25000;-36,08878392091842
30000;-37,81079543031178
35000;-37,32163098889565
40000;-39,02369518141098
45000;-51,2568820826808
50000;-48,07421943341494
