Tamanho da Mensagem;Tempo de Resposta
0;-4,551469010225877
5000;-10,733022433795888
10000;-13,270501801923498
15000;-20,228722361495066
20000;-30,208264471877442
25000;-25,853020742231934
30000;-35,716175235362854
35000;-39,50642120540471
40000;-41,459359481770264
45000;-58,718642347860495
50000;-53,96032785139927
