Tamanho da Mensagem;Tempo de Resposta
0;-3,2543971326670476
5000;-7,212496270639409
10000;-10,931921678429784
15000;-17,76708120357041
20000;-18,17593154568747
25000;-26,437657417102834
30000;-25,418980180948136
35000;-31,87333718503421
40000;-29,459886515929433
45000;-39,52142629862986
50000;-42,995595406140666
