Tamanho da Mensagem;Tempo de Resposta
0;-0,9767305714259521
5000;-1,938884323762876
10000;-2,8953635073113073
15000;-4,018174520756391
20000;-4,787556869698738
25000;-5,733346800288615
30000;-6,690501732948784
35000;-7,7767646558388455
40000;-8,605636219094139
45000;-9,61383478675897
50000;-10,733218763078323
