Tamanho da Mensagem;Tempo de Resposta
0;-5,457409743728385
5000;-7,533728770707118
10000;-11,772658511215406
15000;-21,756952953968653
20000;-23,5381064295233
25000;-22,045269601928233
30000;-36,65007451894754
35000;-59,66904104503347
40000;-61,601628225211954
45000;-39,07687309116415
50000;-44,08667452479047
