Tamanho da Mensagem;Tempo de Resposta
0;-0,9406607562697862
5000;-1,8407210841253554
10000;-2,797594583423364
15000;-3,7590590805159607
20000;-4,652850923425945
25000;-5,643358325398204
30000;-6,677039869430031
35000;-7,6106522839940505
40000;-8,501419221169273
45000;-9,501457582755819
50000;-10,311517419973516
