Tamanho da Mensagem;Tempo de Resposta
0;4,61310618294382
5000;8,856733078583543
10000;13,876841569891203
15000;18,998460796224283
20000;25,92622870158375
25000;28,6364590443169
30000;33,325284646653785
35000;42,45145372859186
40000;43,73746248656289
45000;50,54388707761279
50000;56,241350442376074
